sample_ID,compound_seen,strain_seen,time_seen,plate_seen,source_seen,instrument_seen,time_distance,expert_disagreement,compound_log1p_count,strain_log1p_count,plate_log1p_count,A,B,C,n_obs_proteins,axis,fold_id,field_col,gate_value
B1-627,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2109533462268327,5.313205979041787,0.0,3.4339872044851463,0.3084788272956265,-0.022731387601536,0.0212532089288127,3615,strain,2,Strains,0.35
B1-628,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2099172537899535,5.332718793265369,0.0,3.4339872044851463,0.2724862895456362,-0.0181613887718042,0.0226022689074559,3599,strain,2,Strains,0.35
B1-639,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2277300306678896,5.342334251964811,0.0,3.4339872044851463,0.3306193754070988,0.0008215053801383,0.0283921844553454,3633,strain,2,Strains,0.35
B1-651,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2057770444750458,5.308267697401205,0.0,3.4339872044851463,0.3040352674588397,-0.009025370948279,0.0201194274252498,3518,strain,2,Strains,0.35
B1-652,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2222518404922983,5.313205979041787,0.0,3.4339872044851463,0.3106978990644038,-0.0123463977798325,0.0265763036909033,3613,strain,2,Strains,0.35
B1-664,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2175415451852202,6.013715156042802,0.0,3.4339872044851463,0.3008411024731683,-0.0111623162840549,0.024932445582236,3580,strain,2,Strains,0.35
B1-675,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2151278953222646,5.683579767338681,0.0,3.367295829986474,0.3195911815141483,-0.0066150912887609,0.0256197505087527,3584,strain,2,Strains,0.35
B1-687,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2123375621472518,6.013715156042802,0.0,3.367295829986474,0.3553839445030984,-0.007502780636946,0.0246429454242973,3539,strain,2,Strains,0.35
B1-688,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2141375370644684,5.318119993844216,0.0,3.367295829986474,0.280222937897563,-0.0117284493918896,0.026530291280786,3599,strain,2,Strains,0.35
B1-712,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2074694858688287,5.6240175061873385,0.0,3.367295829986474,0.2562290068421341,-0.0175148008648854,0.0243382799304889,3579,strain,2,Strains,0.35
B1-723,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2344816097701474,5.313205979041787,0.0,3.367295829986474,0.2563388122637007,-0.019790372272792,0.0336154238870919,3600,strain,2,Strains,0.35
B1-724,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2049266848752456,5.332718793265369,0.0,3.367295829986474,0.3298736477397799,-0.0182117270379492,0.0215759040071959,3508,strain,2,Strains,0.35
B1-735,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.230064825272991,5.342334251964811,0.0,3.367295829986474,0.2521355751226597,-0.0181146630312002,0.030922272711427,3570,strain,2,Strains,0.35
B1-747,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2076022620182398,5.308267697401205,0.0,3.367295829986474,0.2809625625593501,-0.0187535449702518,0.0240913429959276,3597,strain,2,Strains,0.35
B1-748,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2244325842365781,5.313205979041787,0.0,3.367295829986474,0.281952196905665,-0.0201932615638224,0.029812587570934,3524,strain,2,Strains,0.35
B1-760,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2123375621472518,6.013715156042802,0.0,3.367295829986474,0.2596091301417506,-0.016537159406506,0.0248724722389142,3626,strain,2,Strains,0.35
B1-771,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.248027622190161,5.683579767338681,0.0,3.258096538021482,0.301759562999519,-0.022716453077341,0.0345104006470267,3666,strain,2,Strains,0.35
B1-783,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2410365677519528,6.013715156042802,0.0,3.258096538021482,0.2936723213845412,-0.0217630449725043,0.0299089534575123,3623,strain,2,Strains,0.35
B1-784,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3209468868853749,5.318119993844216,0.0,3.258096538021482,0.3014881119911773,-0.0321477144823072,0.0653639255420749,3518,strain,2,Strains,0.35
B1-808,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2579846699990651,5.6240175061873385,0.0,3.258096538021482,0.2911326777608874,-0.0300200596630064,0.0383183762587795,3508,strain,2,Strains,0.35
B1-819,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2653998170463408,5.313205979041787,0.0,3.258096538021482,0.2842566781264655,-0.0298920347022101,0.0415112566101632,3565,strain,2,Strains,0.35
B1-820,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2998110482631628,5.332718793265369,0.0,3.258096538021482,0.3156460699351021,-0.0358939844225482,0.0614076217014537,3542,strain,2,Strains,0.35
B1-831,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2593926635754447,5.342334251964811,0.0,3.258096538021482,0.3212726278882336,-0.0431328623230163,0.0440496326974129,3576,strain,2,Strains,0.35
B1-843,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2627952636450219,5.308267697401205,0.0,3.258096538021482,0.2791644740759533,-0.0334638453871057,0.0396342614760762,3601,strain,2,Strains,0.35
B1-844,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2756598438429439,5.313205979041787,0.0,3.258096538021482,0.3398038183729472,-0.0273201872463826,0.0470086732218054,3605,strain,2,Strains,0.35
B1-856,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2410365677519528,6.013715156042802,0.0,3.258096538021482,0.2890710920266501,-0.0200527798505285,0.0295171803348043,3602,strain,2,Strains,0.35
B1-963,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2402332651644776,5.683579767338681,0.0,3.4011973816621555,0.3035214446696641,-0.0291435653306339,0.0393976824358053,3569,strain,2,Strains,0.35
B1-975,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.237812183125913,6.013715156042802,0.0,3.4011973816621555,0.3464949265301268,-0.0153972201373272,0.0356276722679302,3569,strain,2,Strains,0.35
B1-976,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.232564813073045,5.318119993844216,0.0,3.4011973816621555,0.3555476800481734,-0.0136717601731241,0.0324536668612535,3553,strain,2,Strains,0.35
B1-1000,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2746128688786833,5.6240175061873385,0.0,3.4011973816621555,0.3062662584124956,-0.0368051739766404,0.0582704195609631,3368,strain,2,Strains,0.35
B1-1011,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2829515126843022,5.313205979041787,0.0,3.4011973816621555,0.3035628834809777,-0.0467261807073452,0.0576017360832532,3412,strain,2,Strains,0.35
B1-1012,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3310300281277985,5.332718793265369,0.0,3.4011973816621555,0.3506643956123839,-0.0832730260383283,0.090498227186548,3416,strain,2,Strains,0.35
B1-1035,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2583943126340364,5.308267697401205,0.0,3.4011973816621555,0.358545212541406,-0.0239708954416292,0.0438036609327677,3364,strain,2,Strains,0.35
B1-1036,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2923826063323146,5.313205979041787,0.0,3.4011973816621555,0.3446054844086319,-0.0392611778312646,0.0628397578067287,3453,strain,2,Strains,0.35
B1-1048,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.237812183125913,6.013715156042802,0.0,3.4011973816621555,0.3031697848898183,-0.0139642530341533,0.0352449599592579,3455,strain,2,Strains,0.35
B1-1059,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2301606934282637,5.683579767338681,0.0,3.295836866004329,0.2784843639867109,-0.0247286943799913,0.0301828652031479,3827,strain,2,Strains,0.35
B1-1071,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2422509858541139,6.013715156042802,0.0,3.295836866004329,0.2886255315317912,-0.0116449397585982,0.0347802125042329,3717,strain,2,Strains,0.35
B1-1072,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2198363568206057,5.318119993844216,0.0,3.295836866004329,0.2528685810980842,-0.0031171479899337,0.0261698734723774,3726,strain,2,Strains,0.35
B1-1096,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2576867947109682,5.6240175061873385,0.0,3.295836866004329,0.3180012909304981,-0.0192766337473431,0.0393493554122611,3686,strain,2,Strains,0.35
B1-1107,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2366114635235159,5.313205979041787,0.0,3.295836866004329,0.2685233405672103,-0.0133629577611106,0.0308502612020694,3675,strain,2,Strains,0.35
B1-1108,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2487415099697711,5.332718793265369,0.0,3.295836866004329,0.2925438968283536,-0.0211632137817608,0.0445395315976904,3625,strain,2,Strains,0.35
B1-1119,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2344581551654779,5.342334251964811,0.0,3.295836866004329,0.2771720079633303,-0.0048908649678618,0.0330726625686483,3686,strain,2,Strains,0.35
B1-1131,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2685787929558125,5.308267697401205,0.0,3.295836866004329,0.2624744432435709,-0.0086182019102916,0.0429425523575695,3690,strain,2,Strains,0.35
B1-1132,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3151829752306774,5.313205979041787,0.0,3.295836866004329,0.3114313835704085,-0.0280135114625284,0.0760217320663771,3692,strain,2,Strains,0.35
B1-1144,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2422509858541139,6.013715156042802,0.0,3.295836866004329,0.333025760814367,-0.0319323158827661,0.0337151629117978,3583,strain,2,Strains,0.35
B1-1155,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2716810450129136,5.683579767338681,0.0,3.4339872044851463,0.2966188505268567,-0.0472252658863286,0.0445470976531734,3689,strain,2,Strains,0.35
B1-1167,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.235542202181837,6.013715156042802,0.0,3.4339872044851463,0.280325555139443,-0.0230254617768937,0.0281083603055306,3682,strain,2,Strains,0.35
B1-1168,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2508183739945863,5.318119993844216,0.0,3.4339872044851463,0.3182114037256178,-0.0412627569522302,0.0339689052989288,3672,strain,2,Strains,0.35
B1-1192,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2387520645150129,5.6240175061873385,0.0,3.4339872044851463,0.3144830764307411,-0.0326638911008792,0.0286840556693818,3627,strain,2,Strains,0.35
B1-1203,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2530543677148116,5.313205979041787,0.0,3.4339872044851463,0.2783989715125378,-0.0258961442945664,0.035970889782292,3683,strain,2,Strains,0.35
B1-1204,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2481858700648601,5.332718793265369,0.0,3.4339872044851463,0.243328325512734,-0.0225797535367446,0.0349708021672315,3667,strain,2,Strains,0.35
B1-1215,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2734004198133638,5.342334251964811,0.0,3.4339872044851463,0.2474946158176762,-0.0303851915113072,0.0449463039857528,3657,strain,2,Strains,0.35
B1-1227,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2610947416644339,5.308267697401205,0.0,3.4339872044851463,0.2687283731591066,-0.0190221391897973,0.0406359728604702,3699,strain,2,Strains,0.35
B1-1228,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2662127061754569,5.313205979041787,0.0,3.4339872044851463,0.3059396460135979,-0.0376700365968761,0.0386225224128746,3686,strain,2,Strains,0.35
B1-1240,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.235542202181837,6.013715156042802,0.0,3.4339872044851463,0.2569789591489667,-0.0072376993596268,0.0288946277396728,3722,strain,2,Strains,0.35
B1-1263,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.1998438900354477,6.013715156042802,0.0,3.295836866004329,0.2440104573069346,-0.0001451886330638,0.0180138807494008,3507,strain,2,Strains,0.35
B1-1264,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2101471081041155,5.318119993844216,0.0,3.295836866004329,0.2335108805256596,0.0002556875485266,0.0192545104924483,3507,strain,2,Strains,0.35
B1-1288,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.19705002423815,5.6240175061873385,0.0,3.295836866004329,0.2390240574157059,0.0047451017475392,0.0165084652502606,3446,strain,2,Strains,0.35
B1-1299,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.1941670650121301,5.313205979041787,0.0,3.295836866004329,0.2452026922439325,-0.0058193400095483,0.0145380201629064,3492,strain,2,Strains,0.35
B1-1300,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2176919000541308,5.332718793265369,0.0,3.295836866004329,0.2350123150544528,-0.0020713161768482,0.0242449329316665,3536,strain,2,Strains,0.35
B1-1311,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2253545632037278,5.342334251964811,0.0,3.295836866004329,0.2347303598799732,-0.0120996631356226,0.0254703277150748,3543,strain,2,Strains,0.35
B1-1323,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2041327485712294,5.308267697401205,0.0,3.295836866004329,0.2469103195220625,-0.0033087179691046,0.0212806528208917,3550,strain,2,Strains,0.35
B1-1324,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2069518175120145,5.313205979041787,0.0,3.295836866004329,0.2453132632907444,-0.004983497662297,0.0197454008445155,3534,strain,2,Strains,0.35
B1-1336,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.1998438900354477,6.013715156042802,0.0,3.295836866004329,0.236847290041495,0.0030253181061245,0.0178210793594561,3529,strain,2,Strains,0.35
B1-1347,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2154137206892354,5.683579767338681,0.0,3.4339872044851463,0.2477674919774125,-0.0083555313937659,0.0198528638376607,3737,strain,2,Strains,0.35
B1-1359,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2204014624144565,6.013715156042802,0.0,3.4339872044851463,0.2544582386069665,-0.0159969367729816,0.0215241980628721,3652,strain,2,Strains,0.35
B1-1360,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2307902348617783,5.318119993844216,0.0,3.4339872044851463,0.2428295741959221,-0.0072787676642768,0.0258384693382846,3691,strain,2,Strains,0.35
B1-1384,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2064856600219974,5.6240175061873385,0.0,3.4339872044851463,0.2902535915826434,0.0012083963112832,0.0149557589418609,3369,strain,2,Strains,0.35
B1-1395,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2144349732672169,5.313205979041787,0.0,3.4339872044851463,0.2331886237019144,-0.0103698340930243,0.017890069603065,3699,strain,2,Strains,0.35
B1-1396,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2124596896795543,5.332718793265369,0.0,3.4339872044851463,0.2237069424760154,-0.0031023884996883,0.0207186377953794,3708,strain,2,Strains,0.35
B1-1407,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2347056764339364,5.342334251964811,0.0,3.4339872044851463,0.263760920107818,-0.0150912733439202,0.0255525793954834,3715,strain,2,Strains,0.35
B1-1419,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2047931320600625,5.308267697401205,0.0,3.4339872044851463,0.2376092509500096,-0.0066843493303862,0.0163567656499798,3713,strain,2,Strains,0.35
B1-1420,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2393204322293731,5.313205979041787,0.0,3.4339872044851463,0.2557940862460184,-0.0089478421957977,0.0301090206324527,3663,strain,2,Strains,0.35
B1-1432,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2204014624144565,6.013715156042802,0.0,3.4339872044851463,0.2467232569631289,-0.0121025465235613,0.0220401702981866,3700,strain,2,Strains,0.35
B1-1443,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2214781442390128,5.683579767338681,0.0,3.4011973816621555,0.2725905748819611,-0.0135447164593163,0.0215320188257212,3624,strain,2,Strains,0.35
B1-1455,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2219750560427731,6.013715156042802,0.0,3.4011973816621555,0.3334181176596192,-0.0011786157008429,0.0214790932752518,3601,strain,2,Strains,0.35
B1-1456,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2356251336170386,5.318119993844216,0.0,3.4011973816621555,0.2414068175971164,-0.0108555446078789,0.0262597637022693,3691,strain,2,Strains,0.35
B1-1480,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2276289202912096,5.6240175061873385,0.0,3.4011973816621555,0.2947225939728685,-0.0067149363201447,0.0204091993591643,3571,strain,2,Strains,0.35
B1-1491,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2264649555642808,5.313205979041787,0.0,3.4011973816621555,0.2881772917615309,-0.0048999914407453,0.0190668513926789,3527,strain,2,Strains,0.35
B1-1492,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2252602075339682,5.332718793265369,0.0,3.4011973816621555,0.261510227438489,-0.0078091025414276,0.0228955818454344,3577,strain,2,Strains,0.35
B1-1503,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2343684346200303,5.342334251964811,0.0,3.4011973816621555,0.2515211007750438,-0.0113562560885699,0.023412091488734,3588,strain,2,Strains,0.35
B1-1516,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2210371107324508,5.313205979041787,0.0,3.4011973816621555,0.2558973974618774,-0.012800280452339,0.0204018014049078,3649,strain,2,Strains,0.35
B1-1528,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2219750560427731,6.013715156042802,0.0,3.4011973816621555,0.2435389679420907,-0.0134244965649263,0.021650287975298,3704,strain,2,Strains,0.35
B1-1539,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2389076768095744,5.683579767338681,0.0,3.4339872044851463,0.2382005500260483,-0.0193915359204635,0.0316093808922634,3696,strain,2,Strains,0.35
B1-1551,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2348262968883256,6.013715156042802,0.0,3.4339872044851463,0.2790182917144925,-0.0250167927417676,0.027658926097611,3694,strain,2,Strains,0.35
B1-1552,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3017361500756004,5.318119993844216,0.0,3.4339872044851463,0.3103083531740359,-0.0465475355440161,0.062979969078744,3727,strain,2,Strains,0.35
B1-1576,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.227419440688125,5.6240175061873385,0.0,3.4339872044851463,0.2799509195642016,-0.0247334242198091,0.0237798173442261,3612,strain,2,Strains,0.35
B1-1587,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2322858530547125,5.313205979041787,0.0,3.4339872044851463,0.25322148604833,-0.0227808087627142,0.0246351504187039,3622,strain,2,Strains,0.35
B1-1588,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2253444693343672,5.332718793265369,0.0,3.4339872044851463,0.2377592728336938,-0.0114781714579692,0.0244509038637721,3622,strain,2,Strains,0.35
B1-1599,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2478949285122609,5.342334251964811,0.0,3.4339872044851463,0.2368625614304566,-0.0246873437149723,0.0281332210854879,3704,strain,2,Strains,0.35
B1-1611,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2221188411847608,5.308267697401205,0.0,3.4339872044851463,0.2262369228957159,-0.017107837793776,0.0224999655742738,3664,strain,2,Strains,0.35
B1-1612,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2309718399263264,5.313205979041787,0.0,3.4339872044851463,0.2207163395027312,-0.0129874775138367,0.0241005125525394,3672,strain,2,Strains,0.35
B1-1624,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2348262968883256,6.013715156042802,0.0,3.4339872044851463,0.2389742937348141,-0.0188561139781761,0.027257189317044,3720,strain,2,Strains,0.35
B1-1635,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2555642505781287,5.683579767338681,0.0,3.4011973816621555,0.2572902602376004,-0.0117523309534165,0.0381744913012815,3453,strain,2,Strains,0.35
B1-1647,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.265804016366803,6.013715156042802,0.0,3.4011973816621555,0.2630264969203212,-0.003131785340085,0.0414985821781633,3485,strain,2,Strains,0.35
B1-1648,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3070009521385539,5.318119993844216,0.0,3.4011973816621555,0.3426009800342738,-0.0343814462232908,0.0629199162846614,3503,strain,2,Strains,0.35
B1-1672,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2533023493701999,5.6240175061873385,0.0,3.4011973816621555,0.3528839422191734,-0.0085130019441869,0.0334532448549418,3414,strain,2,Strains,0.35
B1-1683,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2627404391386818,5.313205979041787,0.0,3.4011973816621555,0.3032116950458854,-0.007353838088527,0.0401173972998542,3428,strain,2,Strains,0.35
B1-1684,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2495535112902336,5.332718793265369,0.0,3.4011973816621555,0.3187000741197108,-0.0188479743217327,0.0369501182863984,3480,strain,2,Strains,0.35
B1-1707,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2618186159645518,5.308267697401205,0.0,3.4011973816621555,0.315319307796491,-0.0186642999181008,0.0409787649025579,3537,strain,2,Strains,0.35
B1-1708,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2338995567758993,5.313205979041787,0.0,3.4011973816621555,0.2271915975393999,-0.0088631956162246,0.030202974750627,3541,strain,2,Strains,0.35
B1-1720,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.265804016366803,6.013715156042802,0.0,3.4011973816621555,0.2483335855685461,-0.000628153970029,0.0416180655690578,3535,strain,2,Strains,0.35
B1-1743,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2139410506624379,6.013715156042802,0.0,3.332204510175204,0.2794532352457018,-0.0106921633222668,0.0196383679270414,3578,strain,2,Strains,0.35
B1-1744,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2426053443776424,5.318119993844216,0.0,3.332204510175204,0.2875167560221783,-0.0140070961596733,0.0312241340653981,3612,strain,2,Strains,0.35
B1-1779,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2369919110381522,5.313205979041787,0.0,3.332204510175204,0.2822432429481959,-0.0248297684382086,0.0285596912480151,3602,strain,2,Strains,0.35
B1-1780,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2437898617222685,5.332718793265369,0.0,3.332204510175204,0.2758085392869447,-0.0123371976908282,0.0336832766387184,3555,strain,2,Strains,0.35
B1-1791,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2275892856340146,5.342334251964811,0.0,3.332204510175204,0.3307259115825648,-0.023384399577427,0.0257402209662528,3588,strain,2,Strains,0.35
B1-1803,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2358854348851879,5.308267697401205,0.0,3.332204510175204,0.2739793522160418,-0.0202340824881072,0.0272697149784763,3625,strain,2,Strains,0.35
B1-1804,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2188187075182673,5.313205979041787,0.0,3.332204510175204,0.2889732494789358,-0.0120371334563762,0.0206395052038258,3513,strain,2,Strains,0.35
B1-1816,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2139410506624379,6.013715156042802,0.0,3.332204510175204,0.3031528985462521,-0.0121578732319268,0.0194977905595282,3595,strain,2,Strains,0.35
B1-1827,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2406410319437685,5.683579767338681,0.0,3.4011973816621555,0.2801336430035859,-0.0238189315200607,0.0308006426695256,3623,strain,2,Strains,0.35
B1-1839,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2298483426976089,6.013715156042802,0.0,3.4011973816621555,0.2763624823845302,-0.0201231351433884,0.0259341253922426,3627,strain,2,Strains,0.35
B1-1864,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2346486625620389,5.6240175061873385,0.0,3.4011973816621555,0.2662171056030439,-0.0174645117989578,0.0287571302285724,3623,strain,2,Strains,0.35
B1-1875,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2408426672228067,5.313205979041787,0.0,3.4011973816621555,0.2912736586133385,-0.0142462358335273,0.0300800228083233,3637,strain,2,Strains,0.35
B1-1876,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2739128824190087,5.332718793265369,0.0,3.4011973816621555,0.36665338055073,-0.019050646348779,0.0488856281941583,3618,strain,2,Strains,0.35
B1-1887,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2335173859319436,5.342334251964811,0.0,3.4011973816621555,0.2776984034435646,-0.021745313802003,0.029515217760814,3649,strain,2,Strains,0.35
B1-1899,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2375902189591171,5.308267697401205,0.0,3.4011973816621555,0.2826569180235347,-0.0211128038512142,0.0299270290576751,3632,strain,2,Strains,0.35
B1-1900,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2564034110904851,5.313205979041787,0.0,3.4011973816621555,0.3124142922505904,-0.0232330540101221,0.0361562862468916,3604,strain,2,Strains,0.35
B1-1912,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2298483426976089,6.013715156042802,0.0,3.4011973816621555,0.2794385524540526,-0.0190372081434308,0.0261429106794072,3717,strain,2,Strains,0.35
B1-1923,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2529202450945318,5.683579767338681,0.0,3.218875824868201,0.3368183643990492,-0.0078071510727662,0.0268118515923704,3686,strain,2,Strains,0.35
B1-1971,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2584557893423962,5.313205979041787,0.0,3.218875824868201,0.3276915217591819,-0.0189961281087297,0.0305419405559878,3669,strain,2,Strains,0.35
B1-1983,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2688813741497299,5.342334251964811,0.0,3.218875824868201,0.2657176350560795,-0.0064440251819118,0.0327901845804861,3654,strain,2,Strains,0.35
B1-1995,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2654328366886277,5.308267697401205,0.0,3.218875824868201,0.2886145040938838,-0.0003820930817292,0.0324445533223127,3664,strain,2,Strains,0.35
B1-2019,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2316299680860901,5.683579767338681,0.0,3.295836866004329,0.2549830936442094,-0.0238832778230886,0.0331392546300611,3556,strain,2,Strains,0.35
B1-2031,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2338205959023278,6.013715156042802,0.0,3.295836866004329,0.2758012272618333,-0.0199964367793222,0.0329486822876019,3637,strain,2,Strains,0.35
B1-2032,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2214463189034502,5.318119993844216,0.0,3.295836866004329,0.2662709342129004,-0.016586082571381,0.0290561642279516,3660,strain,2,Strains,0.35
B1-2056,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2404579793367724,5.6240175061873385,0.0,3.295836866004329,0.2669109042375291,-0.0274461517462151,0.0354869865300596,3562,strain,2,Strains,0.35
B1-2067,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2379700907585884,5.313205979041787,0.0,3.295836866004329,0.2947106282944295,-0.0250639029538605,0.0353104995341488,3508,strain,2,Strains,0.35
B1-2068,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2570899959803293,5.332718793265369,0.0,3.295836866004329,0.2982783704776866,-0.0346332270123901,0.0460542501392766,3500,strain,2,Strains,0.35
