entity,n_rows,sample_pcc,sample_pcc_median,log2_rmse,log2_mae,r2,axis,fold_id,candidate
WAY_CP15,34,0.9650293867563372,0.9667539263153309,0.8574962261885932,0.6662228725808165,0.9082135659667446,plate,3,mask_compound
WAY_CP16,35,0.9704198073034941,0.9747766033122481,0.7531010238951711,0.5598825200441482,0.9294488450122382,plate,3,mask_compound
WAY_CP28,70,0.9914445943352612,0.9929682087644371,0.3569295150981083,0.24866879784359794,0.9813622330371077,plate,3,mask_compound
WAY_CP29,67,0.9835657369462828,0.9865833197428101,0.4821140182581995,0.3495279763872087,0.9648023837739279,plate,3,mask_compound
WAY_CP56,34,0.9921655064111313,0.992421529115876,0.343742643205269,0.23961580010178798,0.9834575612044567,plate,3,mask_compound
WAY_CP65,33,0.9933823357028553,0.9942309799580219,0.3210197657802614,0.22839677926015378,0.9857814548307743,plate,3,mask_compound
WAY_CP68,31,0.9915300354010709,0.9921261755217315,0.3526981752144121,0.23958291831496217,0.9826414101536255,plate,3,mask_compound
WAY_B-2_P24,38,0.9922304919221993,0.992652272471811,0.3585264328252133,0.24858289148508675,0.9837216080000635,plate,4,mask_compound
WAY_B-2_P3,29,0.9939694120607364,0.9946220778804608,0.3145985199728182,0.21506809735379448,0.9873976031142002,plate,4,mask_compound
WAY_BP11,40,0.9947001398315768,0.99484873160924,0.29219481572981604,0.20930021900161574,0.9880178511397826,plate,4,mask_compound
WAY_BP19,39,0.9924252496407536,0.9926626767512386,0.3359526347236244,0.23223902525421913,0.9841058275947395,plate,4,mask_compound
WAY_BP4,36,0.9724150052656138,0.9717055951662645,0.5981713968828178,0.43055670713407346,0.9438967505354712,plate,4,mask_compound
WAY_BP9,38,0.9945195732312841,0.994682820711795,0.292721494085708,0.20906662660101502,0.9880715099229451,plate,4,mask_compound
WAY_CP17,35,0.9900722109584712,0.9921205862850923,0.38309616510773115,0.27113522673711093,0.9782005329036622,plate,4,mask_compound
WAY_CP20,34,0.987405026322583,0.9927527105871545,0.4025271959857595,0.274225160338255,0.9727752387563797,plate,4,mask_compound
WAY_CP30,70,0.9870453529520108,0.9902043594497322,0.43355709243866114,0.30442783043415295,0.9711959363786647,plate,4,mask_compound
WAY_CP33,67,0.9903319879467376,0.9921442301153968,0.3784378071909457,0.25805391013273904,0.9795929649181147,plate,4,mask_compound
WAY_CP57,34,0.9926011944987636,0.9930848888406225,0.3303412644831577,0.23019544982080986,0.9845158635582194,plate,4,mask_compound
WAY_CP67,33,0.9892772373366503,0.9895070047755007,0.4075182147409746,0.2900647684851607,0.9774472394696676,plate,4,mask_compound
WAY_B-2_P16,37,0.9934332935431429,0.9938297637892678,0.33092035942123493,0.22921874049055332,0.9863099471426556,plate,5,mask_compound
WAY_B-2_P7,38,0.9949704266633763,0.9952652543792079,0.2880900188078689,0.1922114423231606,0.9893411733464931,plate,5,mask_compound
WAY_BP20,40,0.991210549108849,0.9915120395793784,0.36075110397561033,0.26377038562482324,0.9809630673630998,plate,5,mask_compound
WAY_BP23,39,0.9928716430186344,0.9928660180795582,0.3267642490188594,0.22929418510791555,0.9848346464997052,plate,5,mask_compound
WAY_BP3,37,0.9942552281775087,0.9945400846474294,0.2970760754570849,0.20634741427014847,0.987726193830435,plate,5,mask_compound
WAY_CP18,35,0.984185386186703,0.9877301658686898,0.4826187443937957,0.3392977736247867,0.9655048323553223,plate,5,mask_compound
