entity,n_rows,sample_pcc,sample_pcc_median,log2_rmse,log2_mae,r2,axis,fold_id,candidate
WAY_CP24,29,0.9845953076141882,0.986892371041415,0.4711650791638034,0.3311220282087692,0.9668627651189384,plate,5,e1e__seed42
WAY_CP38,70,0.9923551398256208,0.9939520089513504,0.3328523303827264,0.2306116136007896,0.9827539786773246,plate,5,e1e__seed42
WAY_CP44,67,0.9911696505024876,0.9929312059551768,0.356327133779491,0.2389387757941559,0.979931184524554,plate,5,e1e__seed42
WAY_CP61,34,0.9917753940973584,0.9949720186460532,0.3371910083795381,0.2093878041288414,0.9805787236834052,plate,5,e1e__seed42
WAY_CP7,33,0.9903013699152696,0.9921280700182318,0.3831524735829082,0.2686418564931256,0.9793329287603746,plate,5,e1e__seed42
WAY_B-1_P12,36,0.9904357368171391,0.9921424546253996,0.4094964716547365,0.2874300721232987,0.97927531725581,plate,6,e1e__seed42
WAY_B-1_P14,35,0.99271876604154,0.9930271648438806,0.3517951390344996,0.2301074493996908,0.9849744442677992,plate,6,e1e__seed42
WAY_B-1_P21,28,0.9676966307853404,0.9695760983101576,0.7455285647297474,0.5042134166921765,0.9321008687701852,plate,6,e1e__seed42
WAY_B-1_P24,40,0.9896023890064076,0.9903217262789286,0.4217063359842355,0.2966147451740617,0.9780753357809492,plate,6,e1e__seed42
WAY_B-1_P6,38,0.9917254642951574,0.9917209458831552,0.3796784214309795,0.2697364255604282,0.9824852351608804,plate,6,e1e__seed42
WAY_B-2_P2,39,0.9936135913156212,0.9939330360415496,0.3204350344835682,0.216199511432951,0.9867518088744618,plate,6,e1e__seed42
WAY_BP16,38,0.9936858965145788,0.9939773909806592,0.3126955906921895,0.2188100100691502,0.9858544995195418,plate,6,e1e__seed42
WAY_CP2,35,0.9905041950498248,0.9921472450942408,0.3618388915153153,0.2531914137282763,0.9795472135223786,plate,6,e1e__seed42
WAY_CP27,66,0.9900518253401964,0.991930036165106,0.3816459619394741,0.2620511051083527,0.978448061954406,plate,6,e1e__seed42
WAY_CP39,70,0.9911548865395264,0.9927852202575758,0.3626514821681286,0.2558694696630811,0.9805428336877708,plate,6,e1e__seed42
WAY_CP64,34,0.994587404469064,0.9948481952649152,0.2917870073235611,0.2082951009748892,0.9883789318182448,plate,6,e1e__seed42
WAY_CP70,33,0.9918982710890656,0.9924754187681464,0.3488523088690994,0.2299423323807455,0.983047583881794,plate,6,e1e__seed42
WAY_B-1_P19,35,0.9935931722028136,0.993873615903208,0.3259395307025783,0.2262194237366667,0.9866540597727704,plate,7,e1e__seed42
WAY_B-1_P22,36,0.991217821424528,0.993324548617832,0.363842811510954,0.2498810040597165,0.9818679778359508,plate,7,e1e__seed42
WAY_B-1_P5,28,0.9927830219903384,0.9933138473584328,0.3550636494532698,0.2462427135705164,0.98479740114254,plate,7,e1e__seed42
WAY_B-1_P8,38,0.992052414776106,0.9927169837621742,0.3686208870300432,0.2572304868694265,0.9833697819769852,plate,7,e1e__seed42
WAY_B-2_P21,39,0.9940000165245276,0.99412041024237,0.3120506386583462,0.2155632356119536,0.9873777113135104,plate,7,e1e__seed42
WAY_B-2_P23,40,0.994759240774437,0.994933926016166,0.2938085436985117,0.2033313741950227,0.9889518791689872,plate,7,e1e__seed42
WAY_BP17,38,0.9922973035913508,0.9928679996920928,0.3367966160704785,0.2296859813868831,0.9835880519757618,plate,7,e1e__seed42
WAY_CP23,35,0.9837923427912189,0.9871682716238,0.4832012827305889,0.3501000929941817,0.9621922673516108,plate,7,e1e__seed42
WAY_CP32,66,0.9907371013260012,0.9924120384056992,0.3748705380505653,0.263137196831997,0.9801109330432108,plate,7,e1e__seed42
WAY_CP41,70,0.9900980008403016,0.9921683762523562,0.3824024770016614,0.2640723939891349,0.9779106075140428,plate,7,e1e__seed42
WAY_CP66,34,0.9824274313033228,0.9832483067472229,0.523640444340425,0.3701293259480908,0.9628627911141264,plate,7,e1e__seed42
WAY_CP72,33,0.9851890224346096,0.9858470644729588,0.4842840803602388,0.340807054531803,0.968581911114355,plate,7,e1e__seed42
