candidate,axis,fold_id,n_entities,entities,n_train_rows,n_test_rows,unknown_sample_pcc,unknown_log2_rmse,unknown_log2_mae,known_in_sample_sample_pcc,known_in_sample_log2_rmse,known_in_sample_log2_mae,fc_pcc,fc_coverage,fc_n_matched,fc_n_treatments,elapsed_sec
e1c__seed20260810,plate,6,12,WAY_B-1_P12;WAY_B-1_P14;WAY_B-1_P21;WAY_B-1_P24;WAY_B-1_P6;WAY_B-2_P2;WAY_BP16;WAY_CP2;WAY_CP27;WAY_CP39;WAY_CP64;WAY_CP70,5428,492,0.9901587276689042,0.3922109858958645,0.2629605150371628,0.9945258962897956,0.2835742147851154,0.1911810351115398,,0.0,0,418,30.78201580047608
e1c__seed20260810,plate,7,12,WAY_B-1_P19;WAY_B-1_P22;WAY_B-1_P5;WAY_B-1_P8;WAY_B-2_P21;WAY_B-2_P23;WAY_BP17;WAY_CP23;WAY_CP32;WAY_CP41;WAY_CP66;WAY_CP72,5428,492,0.990568956943248,0.3830766147886624,0.2636338250724174,0.9946069365329192,0.2823245619806695,0.1906629262035834,,0.0,0,422,30.841654300689697
e1c__seed20260810,plate,8,12,WAY_B-1_P1;WAY_B-1_P10;WAY_B-1_P2;WAY_B-1_P23;WAY_B-1_P7;WAY_B-2_P11;WAY_BP21;WAY_CP25;WAY_CP37;WAY_CP4;WAY_CP69;WAY_CP9,5434,486,0.990321032158428,0.381645869002364,0.2563858469916804,0.994565017506154,0.2832096596316094,0.1913920315939708,,0.0,0,413,31.339324235916138
e1c__seed20260810,plate,9,12,WAY_B-1_P11;WAY_B-1_P9;WAY_B-2_P1;WAY_B-2_P10;WAY_B-2_P14;WAY_BP22;WAY_CP13;WAY_CP14;WAY_CP26;WAY_CP48;WAY_CP51;WAY_CP8,5425,495,0.9901541888690986,0.3870334345267147,0.2632142273592172,0.9946086976553884,0.2825665523215356,0.1911500026136582,,0.0,0,426,30.46596360206604
e1c__seed20260810,plate,10,12,WAY_B-1_P3;WAY_B-2_P13;WAY_B-2_P15;WAY_B-2_P6;WAY_B-2_P8;WAY_BP24;WAY_CP11;WAY_CP31;WAY_CP34;WAY_CP50;WAY_CP58;WAY_CP60,5425,495,0.991628929626271,0.3577472379816568,0.244372323294728,0.9945985933257556,0.2828841714533399,0.1914971756325753,,0.0,0,425,32.99744820594788
e1c__seed20260810,plate,11,12,WAY_B-1_P4;WAY_B-2_P17;WAY_B-2_P22;WAY_BP13;WAY_BP15;WAY_BP6;WAY_CP35;WAY_CP40;WAY_CP49;WAY_CP5;WAY_CP52;WAY_CP71,5426,494,0.9914736457273936,0.3608743858538501,0.2487949677520762,0.9946138793336646,0.2828782220999254,0.1910030056496961,,0.0,0,423,27.89482545852661
e1c__seed3407,plate,0,12,WAY_B-1_P17;WAY_B-1_P20;WAY_B-2_P19;WAY_BP12;WAY_BP18;WAY_CP1;WAY_CP10;WAY_CP22;WAY_CP36;WAY_CP43;WAY_CP54;WAY_CP6,5425,495,0.9891437977090796,0.4061013877980542,0.2803551729001031,0.9945318450785176,0.2842452214097868,0.1919685091602155,,0.0,0,427,32.765721797943115
e1c__seed3407,plate,1,12,WAY_B-1_P15;WAY_B-1_P18;WAY_B-2_P18;WAY_BP1;WAY_BP10;WAY_BP8;WAY_CP12;WAY_CP3;WAY_CP45;WAY_CP46;WAY_CP55;WAY_CP62,5425,495,0.9903182003999228,0.3766389476158178,0.2550459966099225,0.9945803433195972,0.2842559997312275,0.1922138639920774,,0.0,0,425,32.211891412734985
e1c__seed3407,plate,2,12,WAY_B-1_P13;WAY_B-1_P16;WAY_B-2_P12;WAY_B-2_P5;WAY_B-2_P9;WAY_BP5;WAY_CP19;WAY_CP42;WAY_CP47;WAY_CP53;WAY_CP59;WAY_CP63,5425,495,0.990556860074106,0.3750397054280676,0.2527383840017966,0.994562531103024,0.284160174563568,0.1918668112495902,,0.0,0,422,32.124067544937134
e1c__seed3407,plate,3,12,WAY_B-2_P20;WAY_B-2_P4;WAY_BP14;WAY_BP2;WAY_BP7;WAY_CP15;WAY_CP16;WAY_CP28;WAY_CP29;WAY_CP56;WAY_CP65;WAY_CP68,5425,495,0.9877371909265922,0.453313808726475,0.2995857256803208,0.9945104301339138,0.2857813489014532,0.1927245483509368,,0.0,0,430,29.962809562683105
e1c__seed3407,plate,4,12,WAY_B-2_P24;WAY_B-2_P3;WAY_BP11;WAY_BP19;WAY_BP4;WAY_BP9;WAY_CP17;WAY_CP20;WAY_CP30;WAY_CP33;WAY_CP57;WAY_CP67,5427,493,0.9897851940846706,0.3831051514531367,0.2638312608463052,0.99454125929633,0.2843691512967425,0.1916688640275482,,0.0,0,421,27.59234929084778
e1c__seed3407,plate,5,12,WAY_B-2_P16;WAY_B-2_P7;WAY_BP20;WAY_BP23;WAY_BP3;WAY_CP18;WAY_CP21;WAY_CP24;WAY_CP38;WAY_CP44;WAY_CP61;WAY_CP7,5427,493,0.9906146192633724,0.3677964919774475,0.2497285726448753,0.9945131237765042,0.2857200087860408,0.1928099555542838,,0.0,0,426,26.94437885284424
e1c__seed3407,plate,6,12,WAY_B-1_P12;WAY_B-1_P14;WAY_B-1_P21;WAY_B-1_P24;WAY_B-1_P6;WAY_B-2_P2;WAY_BP16;WAY_CP2;WAY_CP27;WAY_CP39;WAY_CP64;WAY_CP70,5428,492,0.9901658156112368,0.3935773520131728,0.2640350606043339,0.9945262939498206,0.2842261610374402,0.1915823844717914,,0.0,0,418,26.975589752197266
e1c__seed3407,plate,7,12,WAY_B-1_P19;WAY_B-1_P22;WAY_B-1_P5;WAY_B-1_P8;WAY_B-2_P21;WAY_B-2_P23;WAY_BP17;WAY_CP23;WAY_CP32;WAY_CP41;WAY_CP66;WAY_CP72,5428,492,0.9906352151984256,0.3812075065355038,0.2620095676517998,0.9945547943831986,0.2832159716203624,0.1908508921936706,,0.0,0,422,26.551273822784424
e1c__seed3407,plate,8,12,WAY_B-1_P1;WAY_B-1_P10;WAY_B-1_P2;WAY_B-1_P23;WAY_B-1_P7;WAY_B-2_P11;WAY_BP21;WAY_CP25;WAY_CP37;WAY_CP4;WAY_CP69;WAY_CP9,5434,486,0.9900185012716388,0.3875231643742491,0.2601976138688225,0.9945736867828048,0.2836149622381806,0.1914711486448529,,0.0,0,413,27.692078590393063
e1c__seed3407,plate,9,12,WAY_B-1_P11;WAY_B-1_P9;WAY_B-2_P1;WAY_B-2_P10;WAY_B-2_P14;WAY_BP22;WAY_CP13;WAY_CP14;WAY_CP26;WAY_CP48;WAY_CP51;WAY_CP8,5425,495,0.990166770867834,0.3880038520610744,0.2643165694083859,0.994540048527611,0.2841443850925897,0.1919169163769256,,0.0,0,426,29.578691482543945
