candidate,axis,fold_id,n_entities,entities,n_train_rows,n_test_rows,unknown_sample_pcc,unknown_log2_rmse,unknown_log2_mae,known_in_sample_sample_pcc,known_in_sample_log2_rmse,known_in_sample_log2_mae,fc_pcc,fc_coverage,fc_n_matched,fc_n_treatments,elapsed_sec
mask_compound,plate,10,12,WAY_B-1_P3;WAY_B-2_P13;WAY_B-2_P15;WAY_B-2_P6;WAY_B-2_P8;WAY_BP24;WAY_CP11;WAY_CP31;WAY_CP34;WAY_CP50;WAY_CP58;WAY_CP60,5425,495,0.9917089607693453,0.3569606981855993,0.24326814001273728,0.9945034565196404,0.28478759111907886,0.19234289835480994,,0.0,0,425,31.71440815925598
mask_compound,plate,11,12,WAY_B-1_P4;WAY_B-2_P17;WAY_B-2_P22;WAY_BP13;WAY_BP15;WAY_BP6;WAY_CP35;WAY_CP40;WAY_CP49;WAY_CP5;WAY_CP52;WAY_CP71,5426,494,0.9911267008799097,0.36834007421647796,0.25437452469965444,0.9945128331355205,0.28483080181117537,0.1922117057335692,,0.0,0,423,27.616512060165405
mask_compound,strain,0,1,BAH,4428,1492,0.9719427702228809,0.6491439022281388,0.4323633914508939,0.9945380664977673,0.2846008336879762,0.19208103873340407,,0.0,0,1266,22.13769245147705
mask_compound,strain,1,1,CEK,4436,1484,0.9768217074017631,0.6059713765594873,0.3994323213131001,0.994186801227423,0.2920986970160678,0.197032523717792,,0.0,0,1275,22.262733459472656
mask_compound,strain,2,1,CGD,4455,1465,0.9814748890460943,0.5222781153041341,0.3506159534710668,0.9944693833129776,0.2864808822933364,0.1935352273127248,,0.0,0,1260,25.776029109954834
mask_compound,strain,3,1,DHY210,4441,1479,0.9733746080376888,0.6407977617956422,0.4371456192551033,0.9947640564495724,0.279999847340133,0.18908700764424782,,0.0,0,1277,24.946408987045288
mask_compound,compound,0,2,EDTA;Valinomycin,5290,630,0.9940090505190898,0.30875879765903086,0.2070231625379132,0.9943794440099001,0.28726078838592783,0.19414149708865092,0.5619900457144317,0.9952380952380953,627,630,29.594226837158203
mask_compound,compound,1,3,Geldanamycin;Tunicamycin;Water,5357,563,0.9939187511636325,0.31233375457452617,0.2134094557219156,0.9944092254461283,0.28682934360270734,0.1939026786401756,0.6078978166577176,0.9555555555555556,172,180,25.777950286865234
mask_compound,compound,2,3,Clotrimazole;DMSO;Trichostatin A,5372,548,0.9935194535885591,0.3221810021352055,0.22114996100291123,0.9943534354807181,0.28776233424701364,0.19377100553016113,0.518846716645664,0.9666666666666667,174,180,30.378371715545654
mask_compound,compound,3,4,4-Hydroxytamoxifen;CHX;Hoechst 33258;Nystatin dihydrate,5374,546,0.9827581386962403,0.4688547186219903,0.3013460417086422,0.9947423622388457,0.280270762488708,0.18946568946160589,0.5568009808633818,0.9981684981684982,545,546,30.51079225540161
mask_compound,compound,4,4,Harmine hydrochloride;LY 294002 hydrochloride;NaCl;Parthenolide,5375,545,0.9910698706680073,0.36345310499992745,0.2402929513534404,0.9945713958940336,0.2834712239661852,0.19169121750060136,0.5766942285877197,0.9963302752293578,543,545,31.285252809524536
mask_compound,compound,5,5,"(1R, 2S, 5R) - (-) - Menthol;Cisplatin;Clomiphene citrate;Emodin;Haloperidol",5291,629,0.9932959472342072,0.31641380842868166,0.2165556966163787,0.9943401241253038,0.2890394042428226,0.1950003106137922,0.586517781456657,0.9984101748807631,628,629,28.37386465072632
mask_compound,compound,6,5,Amiodarone hydrochloride;Artemisinin;Cyclopiazonic acid;Desipramine hydrochloride;SDS,5291,629,0.9798795767637871,0.4639076470458336,0.27872866850962613,0.994696594051111,0.2829714055625717,0.19078221943331228,0.5535887970647592,0.9984101748807631,628,629,26.819108963012695
mask_compound,compound,7,4,1-10 Phenanthroline monohydrate;Quality Control;Rapamycin;Wortmannin,5309,611,0.9890040308807966,0.4130559350220619,0.2613918627735756,0.9944551370408322,0.28544697679310377,0.19230967166115662,0.5723218641129624,0.9961538461538462,518,520,30.23220133781433
mask_compound,compound,8,5,Nigericin;Nocodazole;Sorbitol;Staurosporine;Trifluoperazine dihydrochloride,5309,611,0.9926161980444961,0.33907056549737546,0.2303220479524303,0.9944337135593676,0.2865058919936181,0.1933151785509999,0.5925812793623513,0.9967266775777414,609,611,30.821401596069336
mask_compound,compound,9,5,Anisomycin;Brefeldin A;Dyclonine hydrochloride;Oligomycin;U-73122,5312,608,0.9925046824308223,0.33599204817188916,0.23141739828103997,0.9944532265287812,0.2863269734959822,0.19340346668661446,0.5712193081647111,1.0,608,608,30.191410303115845
mask_compound,time,0,1,15,4925,995,0.9905000098406082,0.3789646069305918,0.25634892253673774,0.994490210736713,0.2857516162117002,0.19327533756550982,,0.0,0,854,28.281336069107056
mask_compound,time,1,1,30,4936,984,0.9914621382175137,0.3625836197352233,0.24544156975052112,0.9944463317062218,0.2861865854634989,0.1928183705900002,,0.0,0,842,26.799246788024902
mask_compound,time,2,1,60,4949,971,0.9900660747194616,0.3925167662655733,0.2620125125572379,0.9945417536365869,0.28395405279330754,0.19133726198104226,,0.0,0,832,25.72235107421875
mask_compound,time,3,1,90,4936,984,0.9902628223557978,0.38051490239682884,0.25619842239855023,0.9944579103612123,0.2859670351585489,0.1931380889119624,,0.0,0,848,28.77970242500305
mask_compound,time,4,1,120,4926,994,0.9912141628897013,0.36500901417412723,0.2516034616916207,0.9944415663914713,0.28659454376769306,0.19310354079269695,,0.0,0,853,27.78358292579651
mask_compound,time,5,1,240,4928,992,0.9844551604962235,0.4888598539679327,0.3461972726413293,0.9946331219773215,0.28177736387941404,0.18979257279964107,,0.0,0,849,29.010567665100098
